,id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year,brand
735,72063,True,Tehran,Friday 01PM,ایفون lla 16g بالا و پایین 2تا نقطه دارد گلد پشت و رو تمیز به همراه یک قاب چریکى و گلس مشکى که از بقل دیده نمی شه! تخفیف جزیی دارد,2,,mobile,1650000,Iphone 6 plus,,,APPLE
736,72739,True,Tehran,Thursday 07AM,"S5  meshki dar hade akband
Bedone khat o khash zarbe khordegi 
Jabe lavazem kamel
Sharte salamat",3,,mobile,690000,S5 G900H black,,,SAMSUNG
737,72866,True,Mashhad,Saturday 05PM,جففتشون سالمن هم باطری دارن هم شارژ ولی فقط نوکییاکارتن داره سامسونگ هم از خودمه کارتنش گشتم نبود جفتش باهم میفروشم تکی شرمنده فقط اس بدین,2,,mobile,80000,2عددگوشی سالم,,,Unknown
738,73013,False,Shiraz,Monday 02AM,کارکرد کم شارژر وباطری نو است,2,,mobile,170000,گوشی یانگ,,,SAMSUNG
739,73106,False,Isfahan,Sunday 08AM,"سلام
فروش گوشی ال جی G4
حافظه داخلی 32 گیگ
دو سیمکارت
کارت حافظه میخوره
پشت چرم مشکی بدون هیچگونه خط و خش در حد نویِ نو
1 ماه کارکرده و هیچگونه ضربه ای نخورده",0,,mobile,1000000,گوشی موبایل ال جی G4,,,LG
740,73168,False,Tehran,Tuesday 09AM,بسیار تمیز بدون ضربه و تعمیر لوازم کامل,3,,mobile,380000,4s 16gig,,,APPLE
741,73210,False,Tehran,Saturday 08AM,بدون کوچکترین خط و خش ٢ ماه مارکرد . همانند اکبند,2,,mobile,1700000,ایفون ٦ اس ١٦ گلد,,,APPLE
742,73232,False,Mashhad,Friday 04AM,"٣٢ گیگ،اندروید ٦ ، ٤جی ، بدنه سالم بدون خط و خش و ضرب خودگی ، صفحه گوشی گلس داشته تا الان خط و خش به هیچ عنوان نداره ، دوتا ترک که همه ال جی ها و مخصوصا نuکسوس ها جای شیار سیمکارت دارن رو داره این هم،گوشی سالم با ضمانت
تخفیف جزیی هم میدم",3,,web,650000,nexus5 32gig,,,LG
743,73323,True,Shiraz,Monday 10AM,سلام در حد نو رنگ گلد بسیار تمیز یک هفته خریدمش به مشتری واقعی تخفیف میدم واتساپ و تلگرام در خدمتم پیام بدید تماس میگیرم با تشکر از دیوار,0,,mobile,1050000,سامسونگ c5 .32g,,,SAMSUNG
744,73457,True,Ahvaz,Friday 07PM,"با سلام گوشی رو هر کسی ببینه میگه صفره تو بازار 600 تومنه دست دومش ولی من 550 زدم که چونه نزن دیگه
گوشی در امیدیه اس بازم تکرار میکنم امیدیه است.هر کی مشتری بود فقد زنگ بزنه.
باتشکر از برنامه دیوار",1,,mobile,550000,سامسونگ j$NUMدر.(امیدیه),,,SAMSUNG
745,73673,False,Kermanshah,Tuesday 07AM,"گوشیمو چند روزه خریدم بدون خط و خش
مشکی رنگه 
16 گیگ حافظه داخلی 
دوربین 13 جلو 5
سه تا گارد و گلسم روشه
وسایل تکمیل شارژر فست شارژ تو 50 دقیقه ای شارژ کامل میشه هندزفریشم پلمبه
یه هندزفریش نوت 5 اصلی با رم 16 گیگ کلاس ده اگه خواستی میزارم روش 100 پولش دادم
قیمتم مقطوع با هیچ چیم تعویض ندارم فقط نقد تماس جواب نمیدم فقط پیام بدید",0,,mobile,1000000,گوشی سامسونگ A5_2016,,,SAMSUNG
746,73738,True,Tehran,Saturday 04PM,٣٢ گیگ مشکی سالم، بدون جعبه( گم شده )  اما همراه با شارژر و قاب,2,,mobile,-1,iphone 4s 32 gig black,,,APPLE
747,73838,False,Tehran,Wednesday 08AM,1 ماه خریدار شده کاملا تمیز و بدون خش,2,,mobile,700000,گوشی موبایل سامسونگ4G J7,,,SAMSUNG
748,73898,True,Ahvaz,Friday 03PM,"آیفون ٦اس ١٦ گیگ گری 
گوش فوق العاده تمیز بدون خطو خش 
٢ ماه کاکرد
تخفیف خیلی جزئی 
معاوضه فقط با اس ٧ ایج ٢ سیم
قيمت فروش$NUM",3,,mobile,-1,آیفون   6s  ١٦ گیگ  گری در حد آک,,,APPLE
749,73957,True,Tabriz,Thursday 06AM,"32 گیگ 
یه زده داره ک اونم تو تصویر مشخصه 
کم کارکرد 
خریدار واقعی تماس بگیرد 
فروش فوری",1,,web,1300000,سامسونگ اس6 اج,,,SAMSUNG
750,73971,True,Tehran,Wednesday 03PM,گوشی موبایل اچ تی سی اینکریدیبیل همراه با دو کیف چرمی مشکی و قهوه‌ای با جعبه بسیار تمیز (اندروید چهار) (تماس همه روزه از ساعت هفده به بعد -ارسال پیامک هر ساعت),1,,web,200000,موبایل اچ تی سی,,,HTC
751,73982,True,Qom,Friday 01PM,"سلام علیکم
گوشى سامسونگ اس 7 اج مشکى دو سیمه یه ماه کارکرده ال سى دیش شکسته ولى کار  مى کنه یا على",0,,mobile,700000,گوشى سامسونگ اس 7 اج,,,SAMSUNG
752,74126,True,Isfahan,Friday 04AM,"گوشی به همراه شارژر 
اندروید 4.1
دوربین 12
دوربین جلو 5
حافظه داخلی 32 گیگ
معاوضه و تخفیف ندارد",1,,mobile,250000,گوشی سونی اکسپریا اس ال,,,SONY
753,74205,True,Karaj,Sunday 05AM,"اس۷ اج در حد بدون خط و خش
تک سیم
۳۲ گیگ
هندزفزی پلمپ
دو هفته استفاده شده",4,,mobile,-1,s 7 edge samsungدر حد,,,SAMSUNG
754,74303,True,Qom,Tuesday 09AM,سلام گوشی سامسونگ.ی وان مینی سالم در حد اک با لیبل گلس وگارد ژله ای.قیمت ۲۵۰ مقطوع.,2,,mobile,250000,جی وان مینی خیلی تمیز,,,SAMSUNG
755,74340,True,Isfahan,Tuesday 03PM,"گوشی دو سیم کارت تمیزه تمیزه همراه گاردو گلس و شارژر اورجینال خودش.
اصلا تعمیر نشده و همه چیش سالمه اندرویدشم پنجه
تو تلگرام بیشتر پیام بدین
رنگ مشکی",0,,mobile,390000,ال جی g2 mini تمیز,,,LG
756,74541,False,Tehran,Saturday 06PM,"گوشی صحیح وسالم 
به دلیل بزرگ بودن صفحه فروش دارم 
ومعاوضه هم دارم باگوشیهای 
a5
s5
j5
بقیه رو سر میدم 
ممنون ازدیوار",1,,mobile,400000,نوت2اصل کره ای .اصلی,,,SAMSUNG
757,74570,True,Mashhad,Wednesday 01PM,"گوشی تمیز 
در حد اک
بدون نقطه
سبز
گارانتی
با نوت 5 اس7 هم تعویض میکنم دو سیم",1,,mobile,1200000,سونی زد 5 دوسیم 4جی,,,SONY
758,74783,False,Ahvaz,Monday 11AM,سلام گوشی اچ تی سی 4ماه کار کرده خیلی تمیزه خدایش تخفیف کوچیک هم داره ممنون,3,,mobile,600000,گوشی اچ تی سی$NUMماه کار کرده,,,HTC
759,74823,True,Shiraz,Friday 10AM,فروش گوشی Huawei p7تمیز و بدون خط وخش وضربه به همراه 24ساعت مهلت تست،(فقط یک مشکل کوچیک داره)برای خریدار واقعی هم تخفیف داره,1,,mobile,380000,Huawei P7,,,HUAWEI
760,74889,True,Karaj,Sunday 05AM,"۴گوشی سالم بصورت کلی یا تکی‌ به فروش می رسد(مقطوع)
_سامسونگ گلکسی یانگ با جعبه ۱۰۰هزارتومان
_نوکیا n73 شصت هزار تومان 
_نوکیا فنلاندی۳۰هزار تومان
_سامسونگ کشویی ۳۰هزار تومان
لطفا فقط تماس بگیرید.
ممنون از دیوار",4,,mobile,-1,۴عدد گوشی دست دوم ‌سالم (کلی یا تکی),,,Unknown
761,74993,True,Shiraz,Friday 06AM,یک عدد گوشی سامسونگ M-horse اندروید دو سیم کارت مموری خور رم یک گیگ دوربین جلو و پشت کاملاسالم در حد نو به فروش میرسد .,1,,mobile,120000,گوشی موبایل سامسونگ,,,SAMSUNG
762,75129,False,Shiraz,Sunday 09AM,"سالم مرتب تمیز
5s گلد ١٦ گیگ
با همه وسایل کامل اصلی اصلی
و بامپر گلس پشت و رو",0,,mobile,880000,ایفون 5s گلد,,,APPLE
763,75162,False,Kermanshah,Monday 07AM,بدون خط وخش حتى یه نقطه llaامریکا بدون ایراد مدت کارکرد دوماه رنگgery قیمت مقطوع هندفرى بازنشده همراه با چندقاب به ارزش$NUMکه تقدیم میشه باتشکرازسایت دیوار,0,,mobile,2000000,آیفون6s ١٦گیگ,,,APPLE
764,75183,True,Karaj,Monday 04AM,جهت مواضعه با a$NUMگوشیه ی ماهه خریدم‌سالم بخاطراینکه کارم رفت وامد زیادداره اینم بزرگه وگرنه راضیم باa3 2016معاوضه میکنم توافقی,3,,mobile,650000,samsung galexy j7 4g,,,SAMSUNG
765,75208,True,Shiraz,Wednesday 08AM,"گوشی ساده که هم دوربین و هم آهنگ و هم فیلم و هم معموری خوره و دو سیم کارته
کارتن دار و شارژر داره 
من تا حالا هم گوشی سامسونگ داشتم هم سونی هم اچ تی سی هم هواوی خم جی ال ایکس هم ال جیو ایفون همشو داشتم 
ولی سخت جون تر از همشون همین گوشی ساده هس 
خیلی کار کن هس",1,,mobile,50000,گوشی صفر,,,APPLE
766,75257,True,Ahvaz,Sunday 12PM,گوشی درحداک زره ای خط وهش نداره دوره زیواراش کامل سالم هستن  به خوبی ازس مراغبت کردم من خودم حساسم به گوشی خیلی علت فروش هم فقط چون بی استفاده هست چون گوشی خریدم همه چیزش اوک هست ال ال ای هست ۳۲ گیگ هرکس باقیمت مشکل نداره بسم الله من درخدمتم نصبت به گوشیهای بازار گوشیم  تک هست,8,,mobile,1000000,اپل ۵اس ۳۲گیگ سیلور درحد اک بدونه خط وخش,,,APPLE
767,75310,True,Tabriz,Saturday 11AM,"باسلام به همه
گوشی آ$NUMبدون هیچ گونه ضربه و خش حتی لکه هم نداره
۱۶ گیگ حافظه
دوربین پشت ۱۳ 
جلو ۵
باتمام وسایل وتضمینی 
بااین شماره درتلگرام هم هستم 
$NUM",0,,mobile,900000,سامسونگ A$NUMعین صفر . بافاکتور,,,SAMSUNG
768,75315,True,Shiraz,Monday 04PM,"ال جی v10 در حد اک 64 گیگ دوسیم
یک ما هم نیست که خریدم بدون کوچکترین خط و خش
1،650 بهمراه ای فیس و گلس زد خش خریدم میدم 1،500 به مشتری تخفیف جزیی هم میدم
معاوضه هم دارم با گوشی مدل پایین دوسیم کارت باشه
** لطفا فقط پیام بدید **
مدل گوشیتونو و چقدر سر میدید پیام بدید اگه منصفانه بود خودم اطلاع میدم",0,,mobile,-1,ال جی V10 دوسیم 64 گیگ,,,LG
769,75430,True,Mashhad,Sunday 10AM,سلام گوشی بدون نقطه و در حد آک رنگ گری حافظه۶۴,1,,mobile,2070000,آیفون 6s گری ۶۴,,,APPLE
770,75456,True,Tehran,Wednesday 10PM,"گوشی سالم و بدون خط و خش بوده .
Gold$NUMGb

برای خرید sms بدید یا از طریق تماس.",1,,mobile,400000,iphone s6 plus 128 gold,,,APPLE
771,75559,False,Isfahan,Saturday 05AM,فروش یک دستگاه مایکروسافت لومیا 640xl  دو سیم ، 4G ، سفید رنگ ، سالم ، قیمت مقطوع,0,,web,500000,lumia 640 xl 2 sim LTE,,,NOKIA
772,75895,True,Tabriz,Thursday 03PM,گوشی تمیزی هست یکی دو خط خش که معلوم نمیشه  تا حالا باز نشده بسیار رند و با سرعت حافظه داخلی 16 رم 2 و چهار هسته ای صفحه نمایش5اینچ فول اچدی و با کیفیت دوربین اصلی 13 دوربین جلو2 با لوازم کامل (تضمینی),1,,mobile,420000,گوشی موبایل سونیZL,,,SONY
773,75902,True,Mashhad,Tuesday 08AM,صددرصد سالم همراه با لوازم کامل,1,,mobile,-1,Huawei y520,,,HUAWEI
774,75905,True,Tehran,Saturday 08AM,کاملا سالم سفید رنگ همراه جعبه .اطلاعات کامل گوشی میتونین تو سایت ببینید.شهرک ژاندارمری وشاداباد در خدمتتون هستم,2,,mobile,150000,گوشی سونی نئوال,,,SONY
775,75926,False,Tehran,Saturday 05AM,گوشی سامسونگA9طرح اصل در حد نو کلا یک ماه کار کرده در پشت پلمب تک سیم رنگ مشکی اندروید ۵.۱ دوربین اچ دی فوری فروشی با تخفیف خوب فروختن به دلیل خریدن فیش حقوقی,0,,mobile,500000,گوشی A9 fake,,,SAMSUNG
776,76477,False,Tehran,Monday 06PM,سالم و به خریدار تخفیف هم میدم,2,,web,950000,Apple iphone 5s - 16gig,,,APPLE
777,76552,True,Ahvaz,Monday 04AM,"١٦ گیگ
در حد اک
به تلگرام پیام بدین
قیمت پرت هم ندین
مرسى",1,,web,900000,آیفون ٥اس,,,APPLE
778,76556,True,Tehran,Tuesday 03PM,گوشی در حد کارکرد یک ماه جعبه نارنجی مکزیک قابلیت شارژ بی سیم لوازم پلمپ استفاده نشده بروز شده به اندروید6.0.1 به همراه یک قاب اصلی و فست شارژ  اصلی تبلتی سامسونگ که جداگانه خریداری شده.   قیمت مقطوع,0,,mobile,1330000,بلکبری priv 100_1,,,BLACKBERRY
779,76793,True,Ahvaz,Wednesday 09AM,گوشی اک j5.4G ک حرف نداره وسایل نو کامل ی تخفیف کوچولو هم داره 2015,2,,mobile,600000,فروش و معاوضهj5فرجی اک .,,,SAMSUNG
780,76857,False,Ahvaz,Tuesday 06PM,سلام یه گوشی جی7فرجی برا فروش دارم گوشی خیلی خیلی تمیزه رنگ هم سفید لوازم جانبی کامل فروش خیلی خیلی فوری یه تخفیف هم میدم,2,,mobile,6600000,گوشی,,,SAMSUNG
781,76995,False,Tehran,Wednesday 03AM,"ایفون ٤ سالم 
قیمت$NUMتومان",0,,mobile,-1,ایفون ٤,,,APPLE
782,77295,True,Tehran,Monday 04AM,سفید بدون خط و خش و خوردگی همراه با جعبه و 3قاب اورجینال و hands-freeو شارژر اورجینال,4,,mobile,430000,گوشی موبایل سونی z,,,SONY
783,77315,True,Tehran,Wednesday 02PM,"iphone 6s  64gb
تمیز رنگ گلد وسایل کامل و اورجینال فروش و معاوضه در مورد خرید تماس بگیرید در مورد معاوضه نظرتونو تو تلگرام اعلام کنین 
باتشکر از دیوار 
$NUM",0,,mobile,1900000,ایفون ٦اس ٦٤گیگ,,,APPLE
784,77323,True,Tehran,Monday 08PM,گوشی از اک دست خودم بود چند ساله استفاده نکردم در حد نت فقط باطریش دو روز شارژ نگه میداره به شرط شرط میدم .حتی کارت اپل ایدی اصلی امریکایی هنوزم هست با باشارژ فابریک,3,,mobile,190000,ایفون٣جی اس٣٢گیگ,,,APPLE
785,77382,True,Tehran,Thursday 08AM,"Iphon 6s gray
اکبند با قیمت خوب 
128g",1,,mobile,2500000,گوشی موبایل ایفون 6s,,,APPLE
786,77424,True,Shiraz,Monday 06AM,"گوشیه تمیزه و هیچ مشکلی نداره همه قطعاتش هم اصلیه 
دوربین پشت 13 جلو 8 و 16 گیگ حافظهداخلی داره  
هندسفری و شارژر فابریک 
یه باطری فابریک اضافی هم باهاشه بهمراه یه بک کاور 
لطفا پیام بدید",2,,mobile,530000,گوشی GALAXY S4,,,SAMSUNG
787,77467,True,Mashhad,Friday 03PM,"درحد اک
سه تا گارد هم داره
معاوضه با 6s
اگه جواب ندادم پیام بدین تلگرام هم در خدمتم",5,,mobile,-1,Iphone 6 plus 64gig,,,APPLE
788,77550,True,Tehran,Wednesday 01AM,گوشی موبایل سامسونگ سالم و تمیز,0,,mobile,180000,گوشی موبایل j1 mini 2016 (4G),,,SAMSUNG
789,78067,True,Tehran,Monday 12PM,گوشی پلمپ با یک سال گارانتی,1,,mobile,4000000,اپل سون پلاس ۲۵۶ گلد,,,APPLE
790,78322,True,Tehran,Wednesday 08PM,اصل.گوشی سالم با لوازم‌.بسیار تمیز.حافظه ۱۶ گیگ.دوربین ۸ مگاپیکسل فول اچ دی کیفیت عالی.هنوز بعضی از برچسباش روش چسبیده.گوشی اندروید دار گرفتم.باتشکر از دیوار,3,,mobile,250000,گوشی نوکیا مدل E7,,,NOKIA
791,78625,True,Karaj,Sunday 04PM,"ایفون 5 اس 32 در حد$NUM
ایفون 5 اس 64 در حد$NUM
از مغازه خریداری میکنین با 48 ساعت مهلت تست
گوشیها بشرط اصلی و باز نشده با خیال راحت خریداری کنین",1,,mobile,980000,ایفون 5 اس 32 و 64,,,APPLE
792,78773,True,Tabriz,Tuesday 08AM,خیلی تمیز با امکانات خوب به فروش میرسد.در ضن فقط به پیام جواب میدم با تخفیف,3,,mobile,450000,گوشی سامسونگ گلکسی گرند 2 دو سیم کارته,,,SAMSUNG
793,78833,True,Qom,Thursday 04PM,گوشی عالی خیلی خوبه اصلا‌هنگ نمی کنه,0,,mobile,-1,گوشی مار شال,,,Unknown
794,78843,False,Mashhad,Friday 07PM,اپل 64گیگ 6 پلم 2عدد فقط تماس,1,,mobile,2100000,اپل پلم Apple,,,APPLE
795,78861,True,Karaj,Friday 08PM,"گوشی یه نقطه روش نیست خیلی سالمه
خطو خش داره این گوشی ١.٣این گوشی هیچ فرقی با اکبند نداره
lla
16g
 silver
یاعلی",2,,mobile,1500000,ایفون٦ (iphone),,,APPLE
796,78928,True,Isfahan,Saturday 12PM,گوشی کوربی خوش دست. سیستم عامل جاوا با هندزفری و شاژر و کابل usb کاملا سالم فقط باتری نداره,1,,mobile,40000,گوشی موبایل سامسونگ کوربی,,,SAMSUNG
797,78979,True,Karaj,Thursday 07AM,"گوشی ۲ ماه کار کرده در حد بدون خط و خش در صفحه رو و دور گوشی فقط یک خط در پشت گوشی دارد
دو سیم کارت 
۳۲ گیگابایت 
گارانتی اصلی
با یک قاب
 فقط فروش
تعویض نمیکنم",2,,mobile,1800000,s7 edge Samsung,,,SAMSUNG
798,79006,True,Tehran,Wednesday 10AM,"تو جعبست! پلمپش باز نشده 
تلگرام پی ام بدید",1,,mobile,3900000,آیفون ٧پلاس ١٢٨ بلک آک,,,APPLE
799,79023,True,Tabriz,Thursday 06AM,بسیار کم کارکرد، در حد صفر، ۶۴ گیگ,2,,mobile,1650000,htc 10 در حد نو 64گیگ,,,HTC
800,79058,False,Ahvaz,Monday 06PM,"کمتر از یک ماه که استفاده شده

سالم سالم 
لطفا فقط اس ام اس بدید",3,,mobile,1020000,فروش گوشی موبایل گلکسی A5(2016),,,SAMSUNG
801,79078,True,Tehran,Thursday 08AM,"گوشی هواوی gr3 بسیار کم کارکرد ، کاملا سالم بدون خط و خش ، خیلی خوش دست ضخامت کم ، سرعت بالا ، صفحه پنج اینچی HD پردازنده پرقدرت 8 هسته ای 1.5 گیگاهرتز رم اجرایی 2 حافظه داخلی 16 گیگ تا 32 گیگ رم میخوره 
به علت خرید گوشی بالاتر به فروش میرسد.
تخفیف هم میدم.",4,,mobile,510000,گوشی هواوی gr3 در حد اکبند,,,HUAWEI
802,79291,True,Qom,Sunday 01PM,"تک سیم 
$NUMg 
یکم خطو خش داره 
فنی کاملا سالم ، هیچ عیبی نداشته و نداره",0,,mobile,750000,گلگسی اس ۵,,,SAMSUNG
803,79336,True,Tehran,Saturday 12PM,گوشی کاملا سالم  تری  جی  گلد با لوازم کامل  نوش$NUMتومن شده امروز گرون شده مفت گذاشتم یاعلی فقط تماس....,0,,mobile,320000,سامسونگ جی2,,,SAMSUNG
804,79459,True,Isfahan,Wednesday 11AM,"فقط تماس پاسخگوهستم.
بلک بری مدل٩٩٠٠بولددرحداک٤٠٠تومان
سامسونگ گالکسی وای١٣٠تومان
سامسونگ مدل بی١٣٠ای دوسیمکارت درحداک١٠٠تومان
نوکیا ١٢٠٣درحداک١٠٠تومان.
فقط تماس پاسخگوهستم.گوشی ها تمیزوسالم بدون خطو خش.بهمراه لوازم جانبی کامل.",1,,mobile,-1,گوشی تمیز وسالم,,,APPLE
805,79605,False,Mashhad,Friday 05AM,"گوشی الجی جی 2 در حد بسیار تمیز حتی یه نقطه نداره نه پریدگی بدون خط وخش دوربین 13 مگاپیکسل 
بدون هنگ کردن و مشکلی
لوازم کامل 
 گوشی دومم بوده خیلی تمیزه برای افرادی ک یه گوشی عالی میخوان گوشی واقعا خوبیه 
تخفیف هم پای معامله میدم 
با تشکر از پرسنل دیوار",2,,web,500000,g2 درحد,,,LG
806,79762,False,Karaj,Friday 06AM,"iPhone 6
64 گیگ
رنگ گری فوقولاده تمیز بدون ضرب دیدگی خش
فقط سه ماه ازش استفاده شده
هدفون نو و هیچ استفاده ای ازش نشده",0,,web,2000000,iPhone 6 64,,,APPLE
807,79919,True,Tehran,Friday 11AM,"اکبنده و کادو گرفتن به همین علت ارزون گذاشتم ولی با این همه به پدرومادرها تخفیف کوچیک میدم و چون دیر میرسم خونه اگر خواستید براتون ارسال میکنم
مرسی دیوار.",0,,mobile,400000,هواوی y 6 pro اکبند,,,HUAWEI
808,79949,True,Mashhad,Thursday 06AM,"گوشی درحد اک وسالمه
فقط دوهفته کار کرده 
گوشی اک واپل ایدی نصب نیست 
همراه باکارتن وشارژر وهنذفری 
به خریدار واقعی تخفیف جزیی داده می شود 
معاوضه باگوشی سونی وسامسونگ دارم",2,,mobile,450000,اپل تری جی اس اک,,,APPLE
809,79993,True,Tehran,Monday 04AM,گوشى از اول دست خودم بودم خط دومم توش بوده و هیچ مشکلى نداره. نگهدارى شده با وسواس در حد مرگ. Ios10. گلس از اول روش بوده. ١٦ گيگ,3,,mobile,650000,اپل ٥ تمیز,,,APPLE
810,80051,False,Tehran,Friday 11AM,"ایفون7پلاس128gبلک
اکبند،مهلت تست دارد
به مشتری واقعی تخفیف داده میشود
تماس از٩صبح تا١٢شب",1,,mobile,3950000,ایفون7پلاس128gبلک,,,APPLE
811,80189,True,Qom,Sunday 12PM,گوشی سامسونگ اس5دوسیم کارت درحد عالی برای خریدارتخفیف دارد,3,,mobile,920000,سامسونگs5,,,SAMSUNG
812,80275,True,Tabriz,Wednesday 01PM,گوشی صفر هست فقط پلمپ جعبه باز شده،سیم کارت نخورده روش و کیسه رو گوشی هنوز باز نشه,0,,mobile,2350000,6s 64g,,,APPLE
813,80364,True,Mashhad,Tuesday 05AM,"بدون گارانتی
پلمپ . اکبند 
تک سیم کارت 
سفارش اروپا 4g",1,,mobile,820000,lg g3 32 اکبند,,,LG
814,80428,False,Kermanshah,Monday 09AM,سلام گوشی درحد آک هانر3c بدون خط و خش سالم باطری عالی به خریدار تخفیف هم میدم.,2,,mobile,300000,هواوی هانر3c,,,HUAWEI
815,80452,True,Mashhad,Sunday 11AM,گوشی را یک ماه میشه ک خریداری کردم دوسیم فورجی دار رنگ مشکی ۱۷ ماه گارانتی شبکه ای همراه گارد و گلس و تمام لوازم اصلی. میخوام بالاتر بخرم یک کلام ختم کلام گوشی بدم که دعایم کنی و خداوکیلی سالم سالم است. فقط تماس در خدمتم. فقط تماس,3,,mobile,370000,گلگسی جی وان مدل ۲۰۱۶,,,SAMSUNG
816,80457,True,Mashhad,Wednesday 07PM,گوشی نوکیا دوربین دار و رمخور با باتری عالی جهت فروش رم تا ۳۲ جواب میده اگه کسی خواس پیامک لطفا پشت گوشی کمی خوردگی دارد یه رم هشت گیگم رو گوشی میدم همه لوازمشم هست گوشی هم هندیه از این گوشیای چینیه ارزون تو بازار نیس از همه نظر ضمانتش میکنم,0,,mobile,50000,نوکیا c1 اصلی سالم همراه رم ۸ گیگ,,,NOKIA
817,80498,False,Tehran,Thursday 04PM,نوکیا ٨٨٠٠ ارت گلد در حد نو تعمیر نشده از اول دست خودم بوده چرم گوشی مخصوصه تمام لوازم کامل لطفا خریدار واقعی تماس بگیره,5,,web,3000000,Nokia 8800 art gold special edition,,,NOKIA
818,80618,False,Tehran,Tuesday 04AM,"گوشى آیفون 5s کاملن سالم و تمیز 
بدون خط خوردگى",1,,web,900000,گوشى آیفون 5s,,,APPLE
819,80695,False,Tehran,Friday 04PM,"آیفون 6 کاملا سالم، فقط یکى دو زدگى خیلى کوچیک که اصلا دیده نمیشه!  
پاى معامله تخفیف هم داره!!!",3,,web,1400000,Iphone 6 16gb LLA آیفون 6 سفارش آمریکا,,,APPLE
820,80725,True,Mashhad,Wednesday 11AM,بدون نقطه نویه نو ٣٢ گیگ لوازم کامل با وامپر تعویض فقط با a$NUMمشکی و s6,0,,mobile,1050000,iphone 5s Akk,,,APPLE
821,80946,True,Karaj,Wednesday 03PM,ساپورت همه برنامه ها,2,,mobile,250000,نوکیا اندروید XL,,,NOKIA
822,81228,True,Tehran,Sunday 07AM,این گوشی ٣ ماه کار کرده. ١٦ گیگ هستش.هیچگونه مشکلی نداره. لوازم و جعبشم تکمیله. معاوضه ندارم. فقط مصرف کننده ی واقعی تماس بگیره.,5,,mobile,1600000,Iphone 6s rose golden,,,APPLE
823,81239,False,Ahvaz,Thursday 07AM,"سفید و در حد آک
قیمت مقطوع 
تعویض با دیزایر 816",1,,web,400000,t2 ultra,,,SONY
824,81343,False,Isfahan,Tuesday 03PM,یه گرندتو عالی مشکی بدون هیچ مشکلی تخفیف پای معامله فروش بعلت خرید اپل,3,,mobile,350000,گرند2عالی,,,SAMSUNG
825,81378,True,Ahvaz,Friday 04PM,گوشی سامسونگ a5 فورجی 2 سیمکارت از نظر فنی بدون هیییچ مشکلی تضمینی و به شرط فقط دورش یکم رنگ رفتگی داره که با قاب اصلا پیدا نیست گوشی اصلی و ساخت ویتنام هست دوسیمکارتشم فورجی هست با تمام وسایل کارتون شارژر هندزفری آک تماس پیام واتساپ در خدمتم یاعلی...,3,,mobile,630000,سامسونگ a5 فورجی 2 سیم,,,SAMSUNG
826,81416,True,Kermanshah,Tuesday 02PM,گوشی سامسونگ کره ای اصل در حد اک میباشد با کلیه لوازمات بفروش میرسد,2,,mobile,210000,گوشی سامسونگ A8 طرح,,,SAMSUNG
827,81493,True,Shiraz,Friday 12PM,"* گوشی سامسونگ گلکسی+S2 
* دوربین 8hd 
* صفحه نمایش 4.3اینچ
* کیفیت صدا خیلی‌خوب
* حافظه داخلی 8gig
* سورمه‌ای‌‌ 
* سالم و بدون‌عیب 
* همراه بک‌کیس
* درکل با این قیمت گوشی خیلی خوبی هست...

(یه تخفیف جزیی هم داره)
یٰا علـــی

*با تشکر از برنامه دیوار*",1,,mobile,270000,♦فروش سامسونگ+S2♦,,,SAMSUNG
828,81515,True,Tehran,Monday 04PM,"فوق العاده تمیز و بدون خط و خش ، تعمیر نشده ، ۱۶ گیگ
پیام در تلگرام ، لطفا تماس نگیرید.",2,,mobile,450000,گوشی موبایل ۴ اس iphone 4s,,,APPLE
829,81560,True,Mashhad,Friday 05PM,سالم و تضمینی با کارتن و شارژر تک سیم کارت,1,,mobile,90000,سامسونگ سالم,,,SAMSUNG
830,81638,False,Tehran,Friday 10AM,آیفون ٦ گلد در حد نو بدون خط و خش. انگار گوشی نو دارید میخرید با لوازم کامل و اصلی,2,,web,1900000,"Apple6, 64Gig",,,APPLE
831,81687,False,Tabriz,Saturday 01PM,توضیح بر اینکه گوشی صفر صفر میباشد واقعا صفره نظیر اینو نمیتونید پیدا کنید همه چی تکمیل با خریدار واقعی کنار میام.,2,,mobile,300000,گوشی موبایل جی وان,,,SAMSUNG
